Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01212","Cabbages","2020","2020","ha","22175","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01195","Canary seed","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","15843","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","2023","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01372","Cashew nuts, in shell","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01447","Castor oil seeds","2020","2020","ha","387","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","26001","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01703","Chick peas, dry","2020","2020","ha","4632","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","96901","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","36336","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01232","Cucumbers and gherkins","2020","2020","ha","15608","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01233","Eggplants (aubergines)","2020","2020","ha","53419","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01657","Ginger, raw","2020","2020","ha","10304","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01252","Green garlic","2020","2020","ha","73564","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","32710","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01922.01","Jute, raw or retted","2020","2020","ha","679493","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","34","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","63310","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01704","Lentils, dry","2020","2020","ha","141282","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01441","Linseed","2020","2020","ha","4110","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","471709","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","122498","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0118","Millet","2020","2020","ha","9498","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01950.01","Natural rubber in primary forms","2020","2020","ha","218587","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01239.01","Okra","2020","2020","ha","11736","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","185273","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01323","Oranges","2020","2020","ha","775","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","31925","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","ha","20000","E","Estimated value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","ha","1896","E","Estimated value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","75000","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","2561","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","202349","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","54227","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01809","Other sugar crops n.e.c.","2020","2020","ha","8329","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","111546","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","163000","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01317","Papayas","2020","2020","ha","36440","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01705","Peas, dry","2020","2020","ha","8333","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01707","Pigeon peas, dry","2020","2020","ha","467","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01318","Pineapples","2020","2020","ha","15047","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","11823","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01321","Pomelos and grapefruits","2020","2020","ha","12805","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01510","Potatoes","2020","2020","ha","461351","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01235","Pumpkins, squash and gourds","2020","2020","ha","61233","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01443","Rape or colza seed","2020","2020","ha","309115","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0113","Rice","2020","2020","ha","11417745","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","22911","I","Imputed value"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01444","Sesame seed","2020","2020","ha","33657","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0114","Sorghum","2020","2020","ha","66","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0141","Soya beans","2020","2020","ha","61273","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01215","Spinach","2020","2020","ha","5797","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01354","Strawberries","2020","2020","ha","4","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01802","Sugar cane","2020","2020","ha","86245","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","24543","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01620","Tea leaves","2020","2020","ha","59364","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01234","Tomatoes","2020","2020","ha","28514","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01929.02","True hemp, raw or retted","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","40472","A","Official figure"
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0111","Wheat","2020","2020","ha","332254","A","Official figure"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01311","Avocados","2020","2020","ha","155","E","Estimated value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01312","Bananas","2020","2020","ha","178","E","Estimated value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01701","Beans, dry","2020","2020","ha","21","E","Estimated value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01212","Cabbages","2020","2020","ha","17","I","Imputed value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","17","I","Imputed value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01251","Carrots and turnips","2020","2020","ha","10","I","Imputed value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","40","I","Imputed value"
"QCL","Crops and livestock products","052","Barbados","5312","Area harvested","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","ha","21","I","Imputed value"
